"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1365902646968684550","https://twitter.com/statsgen/status/1365902646968684550","@allison_horst Thanks Allison! I loved your RStudio global talk ❤️","2021-02-28 05:52 +0000","432.0","7.0","0.016203703703703703","0.0","0.0","2.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1365893985420464135","https://twitter.com/statsgen/status/1365893985420464135","Teaching beginning soon (and there’s students on campus)! 👩‍🏫

Thanks to @allison_horst for being such an inspiring figure ✨ I’ve added art into my stats teaching 🎨 

https://t.co/JOnlQg7fVw https://t.co/6d4UJT2I0D","2021-02-28 05:17 +0000","18870.0","1863.0","0.09872813990461049","13.0","1.0","146.0","116.0","192.0","0.0","225.0","0.0","0","0","0","0","0","1170","1170","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364478191344099328","https://twitter.com/statsgen/status/1364478191344099328","@KevinWang009 @sarah_romanes I am impressed that you wrote a 90 page report","2021-02-24 07:32 +0000","134.0","6.0","0.04477611940298507","0.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364477690397421572","https://twitter.com/statsgen/status/1364477690397421572","@sarah_romanes Opposite for me (python for phd, almost all R now) but my python knowledge is now gone somewhere so that's the same with you!","2021-02-24 07:30 +0000","433.0","13.0","0.03002309468822171","0.0","0.0","6.0","2.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364113355984703489","https://twitter.com/statsgen/status/1364113355984703489","@zentree I might have remembered it wrong but I think in regex, a literal dot is given as [.] so no escape key needed","2021-02-23 07:22 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364098057629929475","https://twitter.com/statsgen/status/1364098057629929475","@zentree Oh actually

[^\\.] -&gt; means everything but the dot *and backslash*","2021-02-23 06:21 +0000","37.0","1.0","0.02702702702702703","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364097345651023872","https://twitter.com/statsgen/status/1364097345651023872","@zentree Your regex basically finds all matches from the end until the dot (not including the dot). 

[^\\.] -&gt; means everything but the dot
[^\\.]* -&gt; 0 or more occurrences of above
$ -&gt; from the end of the line","2021-02-23 06:18 +0000","40.0","2.0","0.05","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364096657017593858","https://twitter.com/statsgen/status/1364096657017593858","@zentree gsub(""[.].+"", """", ""C1-4.00000"")

But this kinda deletes anything after a ""."" including the dot","2021-02-23 06:16 +0000","241.0","2.0","0.008298755186721992","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1364094768511209475","https://twitter.com/statsgen/status/1364094768511209475","@lingtax @mdneuzerling This was my exact thought!","2021-02-23 06:08 +0000","86.0","2.0","0.023255813953488372","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1361814705359122432","https://twitter.com/statsgen/status/1361814705359122432","@Emil_Hvitfeldt Somebody must be talking about you 😆 https://t.co/GTUWW6PhlY","2021-02-16 23:08 +0000","621.0","40.0","0.0644122383252818","0.0","1.0","3.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","31","31","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
