"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1299592698932809729","https://twitter.com/statsgen/status/1299592698932809729","@KevinWang009 Your gif perfectly reflects my life by the way","2020-08-29 06:20 +0000","77.0","2.0","0.025974025974025976","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1299592474432733186","https://twitter.com/statsgen/status/1299592474432733186","@KevinWang009 Yeah I don't notice the cold at all being indoors all the time","2020-08-29 06:19 +0000","265.0","7.0","0.026415094339622643","0.0","1.0","3.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1295586006096175104","https://twitter.com/statsgen/status/1295586006096175104","@IsabellaGhement @bolkerb @f2harrell Coincidentally how to work with model objects is the topic of my lecture today: https://t.co/6cok0rBsp7","2020-08-18 04:59 +0000","103.0","11.0","0.10679611650485436","0.0","0.0","1.0","0.0","9.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1295301675989659652","https://twitter.com/statsgen/status/1295301675989659652","@camjpatrick @Matt_Snelson @nj_tierney Am I unfaithful to this cult if I show python code to students at tomorrow's lecture? 🤪 https://t.co/BSBS7mYeKa","2020-08-17 10:09 +0000","138.0","3.0","0.021739130434782608","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1295296140393377793","https://twitter.com/statsgen/status/1295296140393377793","@camjpatrick @Matt_Snelson @nj_tierney Little things like this take up a lot of time indeed","2020-08-17 09:47 +0000","58.0","3.0","0.05172413793103448","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1295295528096301056","https://twitter.com/statsgen/status/1295295528096301056","@Matt_Snelson @camjpatrick @nj_tierney I'm not sure either. I'm almost always (3) use R Markdown on my own laptop, and haven't done R Markdown over a network drive before","2020-08-17 09:44 +0000","53.0","1.0","0.018867924528301886","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1294404105109008384","https://twitter.com/statsgen/status/1294404105109008384","@thomas_mock @livingwithdata @Texas2036 I'm teaching distill in about 10 days time so your write up is great! My one is indeed old based on when once-upon-a-time when `distill` was called `radix`.","2020-08-14 22:42 +0000","255.0","6.0","0.023529411764705882","0.0","1.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1293767058941853696","https://twitter.com/statsgen/status/1293767058941853696","@jazzystats @wgervais ^native tongue","2020-08-13 04:31 +0000","120.0","6.0","0.05","0.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1293766991048658944","https://twitter.com/statsgen/status/1293766991048658944","@jazzystats @wgervais Truth be told I need to practice multiple times with your name because my native can't do Ls and Rs together well","2020-08-13 04:31 +0000","109.0","5.0","0.045871559633027525","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1293697801721802753","https://twitter.com/statsgen/status/1293697801721802753","Come join us @MonashEBS and be part of @numbats_rise_up! We're looking for a senior role this time: Professor and Director of Analytics Engagement. Full-time, continuing position. Industry experience/relationships highly valued. https://t.co/uT7suBj40c","2020-08-12 23:56 +0000","2376.0","42.0","0.017676767676767676","6.0","0.0","8.0","15.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
