"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1376027141217808393","https://twitter.com/statsgen/status/1376027141217808393","@dan_p_simpson @tslumley You can always write in the @numbats_rise_up website: https://t.co/QMkMvyuxYa

It's all set up and you just need to write Rmd files with your content. Happy to help if you want to write a blog post in it!","2021-03-28 04:23 +0000","178.0","15.0","0.08426966292134831","0.0","0.0","2.0","3.0","7.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1375719238749409281","https://twitter.com/statsgen/status/1375719238749409281","今日の#fukuokaRでのスライドです ！

「Visual Inference：絵による推論」

https://t.co/ftIrGdPPCF","2021-03-27 08:00 +0000","1700.0","61.0","0.03588235294117647","1.0","0.0","13.0","8.0","29.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374902140301275144","https://twitter.com/statsgen/status/1374902140301275144","@thomasfungdr @JakeBiostats @HiabuMunir @MQBayes @MarkD_4 @ArdiMirzaei Great line up! And thanks to the outgoing council members!","2021-03-25 01:53 +0000","129.0","4.0","0.031007751937984496","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374659476792303616","https://twitter.com/statsgen/status/1374659476792303616","I am surprised by the way when I still get emails about plant breeding analysis. To those that find me, I'm amazed that you know I know these things since I don't publicise this part much!","2021-03-24 09:48 +0000","883.0","11.0","0.01245753114382786","0.0","0.0","3.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374658375095439360","https://twitter.com/statsgen/status/1374658375095439360","For folks who do plant breeding analysis:

{pbst}: an R-package that implements plant breeding selection tools

https://t.co/BkcJyVUmc8

Admittedly I wrote this quick, with little thought to the pkg name (I need a better name!)","2021-03-24 09:44 +0000","5171.0","127.0","0.024560046412686134","8.0","2.0","22.0","6.0","56.0","0.0","33.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1374179531116843009","https://twitter.com/statsgen/status/1374179531116843009","@nj_tierney @_NickGolding_ What a great start! Enjoy WA and your new job!","2021-03-23 02:01 +0000","831.0","8.0","0.009626955475330927","0.0","2.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1373832565618962432","https://twitter.com/statsgen/status/1373832565618962432","@ssa_ecssn @BHarrap @StatSocAus Bought one!","2021-03-22 03:03 +0000","321.0","4.0","0.012461059190031152","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1373507159648997377","https://twitter.com/statsgen/status/1373507159648997377","Back to Melbourne ✈️
Even with the miserable weather outside (record rain!! ☔️🌧), it was great catching up with family &amp; friends after 15 months 😊
And thanks for the dplyr swag sticker @thomasfungdr ! https://t.co/jhJWNJcsQk https://t.co/H0dj8RygNd","2021-03-21 05:30 +0000","3443.0","190.0","0.055184432181237295","0.0","0.0","25.0","25.0","2.0","0.0","23.0","0.0","0","0","0","0","0","115","115","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1373396001948495873","https://twitter.com/statsgen/status/1373396001948495873","@tomkXY Yup good point and under the hood it's using rep 😁 https://t.co/dST7ryN8PV","2021-03-20 22:08 +0000","253.0","64.0","0.25296442687747034","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","59","59","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1373216136846700547","https://twitter.com/statsgen/status/1373216136846700547","@minigamedev You can use `expand.grid()`, `tidyr::expand_grid()` or `tidyr::crossing`","2021-03-20 10:13 +0000","186.0","2.0","0.010752688172043012","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
