"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1311446334797312000","https://twitter.com/statsgen/status/1311446334797312000","@JessKasza @ShihChingFu It was a real good talk @ShihChingFu . Maybe you should consider submitting it for SSA Stats consulting network meeting in Dec","2020-09-30 23:22 +0000","112.0","2.0","0.017857142857142856","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310798576348323841","https://twitter.com/statsgen/status/1310798576348323841","@Cwernlim @DrugAlcoholDep @ncysur_epi @UQHealth @UQPsych Wow! What a pro!","2020-09-29 04:28 +0000","326.0","2.0","0.006134969325153374","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1310143604342493188","https://twitter.com/statsgen/status/1310143604342493188","@m45hap @StatSocAus All by ""hand"" but if you use RStudio IDE for CSS it does have autocomplete features which is handy ⌨️","2020-09-27 09:05 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1309359820474953728","https://twitter.com/statsgen/status/1309359820474953728","@RLadiesTunis @ma_salmon @stephaniehicks @_StuartLee 👀","2020-09-25 05:11 +0000","233.0","5.0","0.02145922746781116","0.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1308984111017717760","https://twitter.com/statsgen/status/1308984111017717760","Looking forward to hearing Alan Welsh &amp; Francis Hui's perspectives on random effects inference for linear mixed model tomorrow! https://t.co/kggemuRaWc","2020-09-24 04:18 +0000","1643.0","26.0","0.01582471089470481","1.0","0.0","10.0","6.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1308907541183762432","https://twitter.com/statsgen/status/1308907541183762432","@tladeras @allison_horst @EvaMaeRey","2020-09-23 23:14 +0000","513.0","8.0","0.015594541910331383","0.0","0.0","3.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1308685022430261248","https://twitter.com/statsgen/status/1308685022430261248","@visnut @jazzystats if anything, vacation gives me more time on twitter 😜","2020-09-23 08:29 +0000","272.0","10.0","0.03676470588235294","0.0","0.0","4.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1308654761487429632","https://twitter.com/statsgen/status/1308654761487429632","@jazzystats You’re working hard on a mid semester break!","2020-09-23 06:29 +0000","527.0","9.0","0.017077798861480076","0.0","2.0","2.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1307894657997656067","https://twitter.com/statsgen/status/1307894657997656067","@numbats_rise_up @UschiLaa Congratulations @UschiLaa ! Hope we can gather in person before you leave 🤞","2020-09-21 04:09 +0000","455.0","15.0","0.03296703296703297","0.0","1.0","3.0","3.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1306384287063654400","https://twitter.com/statsgen/status/1306384287063654400","@KevinWang009 I want an invite","2020-09-17 00:07 +0000","228.0","2.0","0.008771929824561403","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1306384099284664322","https://twitter.com/statsgen/status/1306384099284664322","@KevinWang009 @SamuelMu11er Haven't you heard that the curfew is 9PM and 2 hours for exercise now? You live alone so you can form a bubble with someone that's outside 5km too","2020-09-17 00:06 +0000","101.0","4.0","0.039603960396039604","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1305793512332435462","https://twitter.com/statsgen/status/1305793512332435462","@numbats_rise_up @srkobakian @KerrieMengersen @visnut @ACEMathStats Congratulations Steph! 🎉","2020-09-15 09:00 +0000","399.0","6.0","0.015037593984962405","0.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1305743025637744641","https://twitter.com/statsgen/status/1305743025637744641","@KevinWang009 The lineup is pretty good 👍","2020-09-15 05:39 +0000","239.0","3.0","0.012552301255230125","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1305426819772891139","https://twitter.com/statsgen/status/1305426819772891139","Check out the @SsaVictoria early career showcase with an awesome set of speakers, including @sarah_romanes at BCG GAMMA, organised by Danny @_frycast 👇 https://t.co/eUXb016SOC https://t.co/L2YdKnscQR","2020-09-14 08:43 +0000","3121.0","113.0","0.03620634412047421","7.0","0.0","18.0","18.0","0.0","0.0","14.0","0.0","0","0","0","0","0","56","56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1303819582205878273","https://twitter.com/statsgen/status/1303819582205878273","@bolkerb @RenaudStat is not clear. Like the model here: https://t.co/JkB1aFCo0u is quite a common occurrence in plant breeding and asreml syntax naturally lends better there. Random slope + intercept model is verbose in asreml though so lme4 syntax is nicer there (2/2)","2020-09-09 22:16 +0000","108.0","4.0","0.037037037037037035","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1303818506392150017","https://twitter.com/statsgen/status/1303818506392150017","@bolkerb @RenaudStat The difficulty for me with lme4 syntax is that it enforces this hierarchical structure where the upper levels are uncorrelated. So (1+x|g) is fitting random intercept + slope for every level in g and g are uncorrelated. Often in mixed models in plant breeding, hierarchy  (1/2)","2020-09-09 22:12 +0000","149.0","6.0","0.040268456375838924","0.0","1.0","1.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1303632498677526529","https://twitter.com/statsgen/status/1303632498677526529","@thewilliamryan @Dale_Masch Lecture 2 was one of my favorites where I get to finally teach HTML/CSS 👩🏻‍🏫","2020-09-09 09:53 +0000","57.0","3.0","0.05263157894736842","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
