"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1344729483077509120","https://twitter.com/statsgen/status/1344729483077509120","@KevinWang009 @srkobakian Perfect as a new year's resolution 👍","2020-12-31 19:37 +0000","80.0","1.0","0.0125","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344729264655011840","https://twitter.com/statsgen/status/1344729264655011840","@sarah_romanes Happy new year Sarah! 🎉🥂","2020-12-31 19:36 +0000","108.0","2.0","0.018518518518518517","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344729128830791680","https://twitter.com/statsgen/status/1344729128830791680","@thomasfungdr Happy new year to you too Thomas!","2020-12-31 19:36 +0000","76.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344562454173462532","https://twitter.com/statsgen/status/1344562454173462532","@visnut Oh good! I was worried that you'll have a hard time coming back!","2020-12-31 08:34 +0000","323.0","4.0","0.01238390092879257","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344553262859644928","https://twitter.com/statsgen/status/1344553262859644928","Well, the year is coming to an end. What a year! I wish all of us good health and better times in 2021 🎉

Due to the Sydney outbreak, I didn't go back to visit family &amp; friends but finally had time to work on edibble. Unstable &amp; fragile but code out now 🥳https://t.co/mkvZR9PxwT https://t.co/AVmupSbENe","2020-12-31 07:57 +0000","7564.0","1065.0","0.14079851930195664","9.0","3.0","62.0","36.0","99.0","0.0","120.0","0.0","0","0","0","0","0","736","736","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344464486112100352","https://twitter.com/statsgen/status/1344464486112100352","@srkobakian Boxing day weather was quite good and that's all that mattered to me since we went hiking at Dandenong Ranges National Park 🥾

Melbourne weather is quite variable but I'm liking how it's not as hot as it was in Sydney (I prefer the cold over hot &amp; humid!)","2020-12-31 02:04 +0000","284.0","5.0","0.017605633802816902","0.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344203109350821891","https://twitter.com/statsgen/status/1344203109350821891","@srkobakian I get all my fluffy fiction reads from manga/manhwa 🙃","2020-12-30 08:46 +0000","116.0","3.0","0.02586206896551724","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344089547341058048","https://twitter.com/statsgen/status/1344089547341058048","Oh, I'm short by 4 books this year... (modifies goal).. hey, I completed my 2020 reading challenge!
There's some lesson about setting high standards, having low expectations in all this. https://t.co/92M29qF5Xj","2020-12-30 01:14 +0000","2498.0","241.0","0.09647718174539632","0.0","1.0","16.0","3.0","1.0","0.0","23.0","0.0","0","0","0","0","0","197","197","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1344072623039283200","https://twitter.com/statsgen/status/1344072623039283200","Hi @Twitter , just letting you know my new year's wish hasn't changed. Please 🥺 https://t.co/mad6UhFvbg","2020-12-30 00:07 +0000","3536.0","60.0","0.016968325791855202","3.0","0.0","17.0","26.0","0.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1343831732064116737","https://twitter.com/statsgen/status/1343831732064116737","@camjpatrick @coolbutuseless Ha! That took one second too long for me to see the joke!","2020-12-29 08:10 +0000","52.0","2.0","0.038461538461538464","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
